DDI-DrugBank.d105.s0|DDI-DrugBank.d105.s0.e0|DDI-DrugBank.d105.s0.e1|null|h1_lemma=increase|h2_lemma=aggregation|h1_tag=VB|h2_tag=NN|path=anticoagulant>compound>compound>conj>nmod
DDI-DrugBank.d397.s0|DDI-DrugBank.d397.s0.e0|DDI-DrugBank.d397.s0.e1|effect|h1_lemma=use|h2_lemma=dose|h1_tag=NN|h2_tag=NNS|path=compound<use>nmod>obj>acl:relcl>nmod
DDI-DrugBank.d397.s0|DDI-DrugBank.d397.s0.e0|DDI-DrugBank.d397.s0.e2|null|h1_lemma=use|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d397.s0|DDI-DrugBank.d397.s0.e0|DDI-DrugBank.d397.s0.e3|null|h1_lemma=use|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d397.s0|DDI-DrugBank.d397.s0.e1|DDI-DrugBank.d397.s0.e2|null|h1_lemma=dose|h2_lemma=None|h1_tag=NNS|h2_tag=None|path=None
DDI-DrugBank.d397.s0|DDI-DrugBank.d397.s0.e1|DDI-DrugBank.d397.s0.e3|null|h1_lemma=dose|h2_lemma=None|h1_tag=NNS|h2_tag=None|path=None
DDI-DrugBank.d397.s0|DDI-DrugBank.d397.s0.e2|DDI-DrugBank.d397.s0.e3|null|h1_lemma=None|h2_lemma=None|h1_tag=None|h2_tag=None|path=None
DDI-DrugBank.d397.s1|DDI-DrugBank.d397.s1.e0|DDI-DrugBank.d397.s1.e1|null|h1_lemma=toxicity|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d397.s1|DDI-DrugBank.d397.s1.e0|DDI-DrugBank.d397.s1.e2|null|h1_lemma=toxicity|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d397.s1|DDI-DrugBank.d397.s1.e0|DDI-DrugBank.d397.s1.e3|null|h1_lemma=toxicity|h2_lemma=therapy|h1_tag=NN|h2_tag=NN|path=compound<nmod<obl<reduce>compound>obj>advcl
DDI-DrugBank.d397.s1|DDI-DrugBank.d397.s1.e1|DDI-DrugBank.d397.s1.e2|null|h1_lemma=None|h2_lemma=None|h1_tag=None|h2_tag=None|path=None
DDI-DrugBank.d397.s1|DDI-DrugBank.d397.s1.e1|DDI-DrugBank.d397.s1.e3|null|h1_lemma=None|h2_lemma=therapy|h1_tag=None|h2_tag=NN|path=None
DDI-DrugBank.d397.s1|DDI-DrugBank.d397.s1.e2|DDI-DrugBank.d397.s1.e3|advise|h1_lemma=None|h2_lemma=therapy|h1_tag=None|h2_tag=NN|path=None
DDI-DrugBank.d397.s2|DDI-DrugBank.d397.s2.e0|DDI-DrugBank.d397.s2.e1|mechanism|h1_lemma=administration|h2_lemma=erythromycin|h1_tag=NN|h2_tag=NN|path=erythromycin>conj
DDI-DrugBank.d397.s2|DDI-DrugBank.d397.s2.e0|DDI-DrugBank.d397.s2.e2|null|h1_lemma=administration|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d397.s2|DDI-DrugBank.d397.s2.e1|DDI-DrugBank.d397.s2.e2|null|h1_lemma=erythromycin|h2_lemma=None|h1_tag=NN|h2_tag=None|path=None
DDI-DrugBank.d397.s3|DDI-DrugBank.d397.s3.e0|DDI-DrugBank.d397.s3.e1|effect|h1_lemma=use|h2_lemma=erythromycin|h1_tag=VBN|h2_tag=NN|path=erythromycin>conj
DDI-DrugBank.d397.s5|DDI-DrugBank.d397.s5.e0|DDI-DrugBank.d397.s5.e1|effect|h1_lemma=use|h2_lemma=erythromycin|h1_tag=NN|h2_tag=NN|path=erythromycin>conj
DDI-DrugBank.d397.s5|DDI-DrugBank.d397.s5.e0|DDI-DrugBank.d397.s5.e2|effect|h1_lemma=use|h2_lemma=erythromycin|h1_tag=NN|h2_tag=NN|path=erythromycin>conj
DDI-DrugBank.d397.s5|DDI-DrugBank.d397.s5.e1|DDI-DrugBank.d397.s5.e2|null|h1_lemma=erythromycin|h2_lemma=erythromycin|h1_tag=NN|h2_tag=NN|path=conj<erythromycin>conj
DDI-DrugBank.d397.s6|DDI-DrugBank.d397.s6.e0|DDI-DrugBank.d397.s6.e1|mechanism|h1_lemma=report|h2_lemma=clearance|h1_tag=VBN|h2_tag=NN|path=nsubj:pass<report>nmod>obj>xcomp|lemmainbetween=decrease
DDI-DrugBank.d397.s6|DDI-DrugBank.d397.s6.e0|DDI-DrugBank.d397.s6.e2|mechanism|h1_lemma=report|h2_lemma=triazolam|h1_tag=VBN|h2_tag=NN|path=nsubj:pass<report>conj>nmod>obj>xcomp|lemmainbetween=decrease
DDI-DrugBank.d397.s6|DDI-DrugBank.d397.s6.e0|DDI-DrugBank.d397.s6.e3|effect|h1_lemma=report|h2_lemma=effect|h1_tag=VBN|h2_tag=NN|path=nsubj:pass<report>nmod>obj>conj>xcomp|lemmainbetween=decrease|lemmainbetween=increase
DDI-DrugBank.d397.s6|DDI-DrugBank.d397.s6.e1|DDI-DrugBank.d397.s6.e2|null|h1_lemma=clearance|h2_lemma=triazolam|h1_tag=NN|h2_tag=NN|path=triazolam>conj
DDI-DrugBank.d397.s6|DDI-DrugBank.d397.s6.e1|DDI-DrugBank.d397.s6.e3|null|h1_lemma=clearance|h2_lemma=effect|h1_tag=NN|h2_tag=NN|path=nmod<obj<decrease>nmod>obj>conj|lemmainbetween=decrease|lemmainbetween=increase
DDI-DrugBank.d397.s6|DDI-DrugBank.d397.s6.e2|DDI-DrugBank.d397.s6.e3|null|h1_lemma=triazolam|h2_lemma=effect|h1_tag=NN|h2_tag=NN|path=conj<nmod<obj<decrease>nmod>obj>conj|lemmainbetween=decrease|lemmainbetween=increase
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e0|DDI-DrugBank.d397.s8.e1|int|h1_lemma=interaction|h2_lemma=interaction|h1_tag=NNS|h2_tag=NNS|path=nmod<interaction>nmod
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e0|DDI-DrugBank.d397.s8.e2|int|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=nmod<interaction>conj>nmod
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e0|DDI-DrugBank.d397.s8.e3|int|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=nmod<interaction>conj>nmod
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e0|DDI-DrugBank.d397.s8.e4|int|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=nmod<interaction>conj>nmod
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e0|DDI-DrugBank.d397.s8.e5|int|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=nmod<interaction>conj>nmod
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e0|DDI-DrugBank.d397.s8.e6|int|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=nmod<interaction>conj>nmod
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e0|DDI-DrugBank.d397.s8.e7|int|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=nmod<interaction>conj>nmod
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e0|DDI-DrugBank.d397.s8.e8|int|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=nmod<interaction>conj>nmod
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e0|DDI-DrugBank.d397.s8.e9|int|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=nmod<interaction>conj>nmod
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e0|DDI-DrugBank.d397.s8.e10|int|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=nmod<interaction>conj>nmod
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e0|DDI-DrugBank.d397.s8.e11|int|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=nmod<interaction>conj>nmod
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e0|DDI-DrugBank.d397.s8.e12|int|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=nmod<interaction>conj>nmod
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e0|DDI-DrugBank.d397.s8.e13|int|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=nmod<interaction>conj>nmod
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e1|DDI-DrugBank.d397.s8.e2|null|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e1|DDI-DrugBank.d397.s8.e3|null|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e1|DDI-DrugBank.d397.s8.e4|null|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e1|DDI-DrugBank.d397.s8.e5|null|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e1|DDI-DrugBank.d397.s8.e6|null|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e1|DDI-DrugBank.d397.s8.e7|null|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e1|DDI-DrugBank.d397.s8.e8|null|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e1|DDI-DrugBank.d397.s8.e9|null|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e1|DDI-DrugBank.d397.s8.e10|null|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e1|DDI-DrugBank.d397.s8.e11|null|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e1|DDI-DrugBank.d397.s8.e12|null|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e1|DDI-DrugBank.d397.s8.e13|null|h1_lemma=interaction|h2_lemma=carbamazepine|h1_tag=NNS|h2_tag=NN|path=carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e2|DDI-DrugBank.d397.s8.e3|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e2|DDI-DrugBank.d397.s8.e4|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e2|DDI-DrugBank.d397.s8.e5|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e2|DDI-DrugBank.d397.s8.e6|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e2|DDI-DrugBank.d397.s8.e7|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e2|DDI-DrugBank.d397.s8.e8|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e2|DDI-DrugBank.d397.s8.e9|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e2|DDI-DrugBank.d397.s8.e10|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e2|DDI-DrugBank.d397.s8.e11|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e2|DDI-DrugBank.d397.s8.e12|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e2|DDI-DrugBank.d397.s8.e13|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e3|DDI-DrugBank.d397.s8.e4|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e3|DDI-DrugBank.d397.s8.e5|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e3|DDI-DrugBank.d397.s8.e6|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e3|DDI-DrugBank.d397.s8.e7|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e3|DDI-DrugBank.d397.s8.e8|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e3|DDI-DrugBank.d397.s8.e9|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e3|DDI-DrugBank.d397.s8.e10|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e3|DDI-DrugBank.d397.s8.e11|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e3|DDI-DrugBank.d397.s8.e12|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e3|DDI-DrugBank.d397.s8.e13|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e4|DDI-DrugBank.d397.s8.e5|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e4|DDI-DrugBank.d397.s8.e6|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e4|DDI-DrugBank.d397.s8.e7|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e4|DDI-DrugBank.d397.s8.e8|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e4|DDI-DrugBank.d397.s8.e9|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e4|DDI-DrugBank.d397.s8.e10|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e4|DDI-DrugBank.d397.s8.e11|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e4|DDI-DrugBank.d397.s8.e12|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e4|DDI-DrugBank.d397.s8.e13|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e5|DDI-DrugBank.d397.s8.e6|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e5|DDI-DrugBank.d397.s8.e7|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e5|DDI-DrugBank.d397.s8.e8|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e5|DDI-DrugBank.d397.s8.e9|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e5|DDI-DrugBank.d397.s8.e10|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e5|DDI-DrugBank.d397.s8.e11|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e5|DDI-DrugBank.d397.s8.e12|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e5|DDI-DrugBank.d397.s8.e13|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e6|DDI-DrugBank.d397.s8.e7|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e6|DDI-DrugBank.d397.s8.e8|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e6|DDI-DrugBank.d397.s8.e9|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e6|DDI-DrugBank.d397.s8.e10|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e6|DDI-DrugBank.d397.s8.e11|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e6|DDI-DrugBank.d397.s8.e12|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e6|DDI-DrugBank.d397.s8.e13|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e7|DDI-DrugBank.d397.s8.e8|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e7|DDI-DrugBank.d397.s8.e9|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e7|DDI-DrugBank.d397.s8.e10|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e7|DDI-DrugBank.d397.s8.e11|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e7|DDI-DrugBank.d397.s8.e12|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e7|DDI-DrugBank.d397.s8.e13|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e8|DDI-DrugBank.d397.s8.e9|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e8|DDI-DrugBank.d397.s8.e10|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e8|DDI-DrugBank.d397.s8.e11|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e8|DDI-DrugBank.d397.s8.e12|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e8|DDI-DrugBank.d397.s8.e13|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e9|DDI-DrugBank.d397.s8.e10|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e9|DDI-DrugBank.d397.s8.e11|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e9|DDI-DrugBank.d397.s8.e12|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e9|DDI-DrugBank.d397.s8.e13|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e10|DDI-DrugBank.d397.s8.e11|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e10|DDI-DrugBank.d397.s8.e12|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e10|DDI-DrugBank.d397.s8.e13|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e11|DDI-DrugBank.d397.s8.e12|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e11|DDI-DrugBank.d397.s8.e13|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s8|DDI-DrugBank.d397.s8.e12|DDI-DrugBank.d397.s8.e13|null|h1_lemma=carbamazepine|h2_lemma=carbamazepine|h1_tag=NN|h2_tag=NN|path=conj<carbamazepine>conj
DDI-DrugBank.d397.s10|DDI-DrugBank.d397.s10.e0|DDI-DrugBank.d397.s10.e1|null|h1_lemma=report|h2_lemma=terfenadine|h1_tag=VBN|h2_tag=NN|path=nsubj:pass<report>compound>nmod>obj>xcomp
DDI-DrugBank.d397.s10|DDI-DrugBank.d397.s10.e0|DDI-DrugBank.d397.s10.e2|mechanism|h1_lemma=report|h2_lemma=metabolism|h1_tag=VBN|h2_tag=NN|path=nsubj:pass<report>nmod>obj>xcomp
DDI-DrugBank.d397.s10|DDI-DrugBank.d397.s10.e0|DDI-DrugBank.d397.s10.e3|mechanism|h1_lemma=report|h2_lemma=terfenadine|h1_tag=VBN|h2_tag=NN|path=nsubj:pass<report>conj>nmod>obj>xcomp
DDI-DrugBank.d397.s10|DDI-DrugBank.d397.s10.e1|DDI-DrugBank.d397.s10.e2|null|h1_lemma=terfenadine|h2_lemma=metabolism|h1_tag=NN|h2_tag=NN|path=compound<terfenadine
